user_id,trips_per_month,ratio_stay_time_in_home,trip_length,rg_time,rg_quantity,shopping,recreation,restaurant,ratio_of_uninterested_trips,rg4/rg_quantity,k_quantity,random_entropy,location_entropy,OD_entropy,sequence_entropy,distance_from_home_entropy,speed_std_mean,speed_mean_std,speed_std_max,acceleration_std_max,harsh_shift_ratio_std,harsh_steering_ratio_std,harsh_shift_ratio_mean,harsh_steering_ratio_mean,speed_mean,speed_max,over_speed_ratio,over_speed_quantity,junction_over_speed,junction_speed_mean,day_entropy,datetime_entropy,extroversion,openness,neuroticism,conscientiousness
156,0.451505042,0.600658953,0.492168371,0.417611286,0.429056345,0.9798431,0.505839279,0.422824358,0.490232615,0.390855871,0.444671945,0.514447271,0.532160475,0.54679124,0.516044268,0.533861086,0.588842816,0.598607892,0.712588631,0.380951374,0.341156995,0.430837568,0.351863055,0.35953386,0.284842933,0.436145455,0.522986978,0.386419961,0.329359314,0.325367382,0.766233607,0.642271044,4.299506732,3.96906477,3.764382192,3.693626674
157,0.378931434,0.578416102,0.57321821,0.660436802,0.614740914,0.734303854,0.841627789,0.555209026,0.587604556,0.365027198,0.444671945,0.433890825,0.496422409,0.51060548,0.525337263,0.488269572,0.491707821,0.636217406,0.386950893,0.905040948,0.980986032,0.839896347,0.774677977,0.802681746,0.591925371,0.482594222,0.508862126,0.466367919,0.343169953,0.393660216,0.581795209,0.595707784,4.936884131,3.851829247,5.81815917,3.9640828
158,0.489241631,0.654501584,0.668317313,0.575551812,0.514957997,0.922569105,0.531418467,0.321922479,0.474604123,0.275108077,0.444671945,0.529258397,0.509451656,0.539610279,0.485809237,0.553155293,0.839115075,0.712627084,0.484066656,0.732775274,0.539725324,0.603007604,0.456141462,0.510763673,0.167022603,0.231987194,0.02925148,0.033756972,0.314677124,0.313798039,0.774741229,0.631639665,4.678480388,3.811669007,4.878222152,2.496874306
159,0.786956297,0.366704983,0.352980281,0.309921818,0.318628718,0.586014688,0.515307578,0.791551141,0.412517179,0.572284958,0.527749235,0.650433108,0.478145939,0.55831009,0.456518571,0.428782238,0.291674837,0.456104601,0.460368232,0.490282083,0.587657353,0.574448552,0.66281927,0.821601704,0.710608875,0.601173352,0.578105949,0.561604838,0.680902926,0.680347736,0.386987325,0.305584679,4.028065504,4.084741317,4.344956632,4.505315682
160,0.646148852,0.687491696,0.409419332,0.436660671,0.370588156,0.83992304,0.465914608,0.647490477,0.501493726,0.51634869,0.772454383,0.646122123,0.573785196,0.649371377,0.564091794,0.47284862,0.455600236,0.367772525,0.425246795,0.439370565,0.38382476,0.655173853,0.380646168,0.68326247,0.603779436,0.518111507,0.590402965,0.540905894,0.641571247,0.668394261,0.601044017,0.487951845,4.503636831,4.696515908,3.790897372,4.652161172
161,0.354009733,0.550249478,0.354723907,0.339862017,0.390345976,0.360669655,0.501788336,0.683929725,0.483015599,0.712025826,0.772454383,0.281975931,0.324262322,0.3438681,0.372342813,0.284129317,0.224170935,0.694406425,0.365208418,0.707000699,0.572858358,0.717745268,0.397433474,0.761743602,0.766048561,0.723893402,0.451032774,0.344556192,0.784643845,0.759677335,0.514150873,0.635408584,3.535578825,3.574074292,4.440567177,4.979411565
162,0.343987143,0.567537217,0.465059585,0.413601796,0.45047753,0.810238466,0.489689425,0.604327527,0.551705077,0.353276633,0.5,0.372660592,0.540821872,0.451677893,0.569813944,0.520956681,0.45055733,0.512494516,0.30166303,0.531650862,0.701827403,0.614045189,0.78797618,0.719266596,0.524637107,0.46006907,0.468053485,0.431251691,0.470762597,0.416673302,0.536902636,0.710776099,4.14491869,3.860912692,4.619481107,4.019125987
163,0.810088252,0.760139973,0.446724155,0.718943349,0.508796765,0.783833266,0.64751827,0.343133524,0.556044642,0.697524884,0.911600323,0.793805277,0.766302391,0.799790978,0.722200059,0.595152333,0.391762114,0.536225628,0.386754944,0.516047054,0.408964128,0.501705656,0.401272878,0.443167679,0.440095268,0.630562812,0.46821234,0.495778716,0.614445878,0.59648317,0.352232015,0.279119407,5.019177553,5.842420885,3.585900081,3.876929607
164,0.773891025,0.590534937,0.639384113,0.518607818,0.542100196,0.395941391,0.601336362,0.593545764,0.419849465,0.393311548,0.472250765,0.67897792,0.629411802,0.723844554,0.596996705,0.660830531,0.549728477,0.306541517,0.632696247,0.511327423,0.259068519,0.309603877,0.298168715,0.41721331,0.415396022,0.464816486,0.493198845,0.452791804,0.360936021,0.344657224,0.494355282,0.358057833,4.655341607,4.575473291,3.284348085,3.384209518
165,0.387087077,0.754238613,0.408214732,0.378454489,0.344651373,0.893096593,0.493605908,0.272670524,0.684330606,0.658339626,0.527749235,0.561670538,0.706247653,0.613313352,0.679185587,0.600531151,0.38373502,0.506328828,0.369386397,0.590846855,0.501188969,0.307699299,0.416661347,0.283810803,0.426559841,0.63055897,0.453596505,0.533900048,0.559220958,0.661051118,0.466954437,0.583957944,3.932019311,5.031367748,3.359657518,4.315799822
166,0.567618369,0.207854055,0.410652361,0.437311492,0.417943289,0.919202292,0.660304673,0.562183417,0.413794566,0.555350654,0.527749235,0.411932063,0.27403034,0.219549411,0.20660161,0.317906261,0.300088874,0.428519598,0.688332601,0.435845225,0.550926241,0.544066913,0.634007197,0.805841458,0.650978612,0.714109739,0.480014292,0.470677695,0.20298779,0.261857712,0.921090636,0.701561294,4.183069947,2.926914139,4.387628105,4.40327777
167,0.380896314,0.444686618,0.589253012,0.510731779,0.579430888,0.415400739,0.388162311,0.712583411,0.550451722,0.458931816,0.472250765,0.411034606,0.498230638,0.478504467,0.501669442,0.565323313,0.445628731,0.442962011,0.246914961,0.677018819,0.611587845,0.52641959,0.560766327,0.699074659,0.512383418,0.498225227,0.59825898,0.561541983,0.528240054,0.548000553,0.583619957,0.614470238,4.021145072,3.93639677,4.210372943,4.444740411
168,0.61046553,0.690912123,0.485955539,0.460441557,0.421063943,0.841416491,0.279120439,0.381934081,0.371960484,0.454017859,0.444671945,0.422858095,0.319546174,0.348756126,0.318167473,0.365388729,0.468698735,0.22225586,0.469820226,0.321614823,0.310345096,0.225020161,0.427530433,0.275481183,0.405228768,0.3950308,0.573960503,0.55078826,0.293438086,0.292801733,0.859293998,0.658358811,4.171309702,3.045366886,2.720766516,4.028900959
169,0.323550153,0.595576336,0.349414023,0.362921136,0.32149063,0.484646805,0.338855211,0.486559343,0.507983225,0.542563324,0.752336199,0.230288072,0.413874578,0.30557296,0.439649456,0.399670283,0.313446635,0.224541848,0.297471217,0.656370414,0.536977393,0.456385722,0.668128299,0.533840662,0.596879422,0.561674913,0.621244036,0.605371873,0.436700142,0.407670164,0.732794738,0.8223086,3.263013637,3.591938096,3.68716219,4.784643889
170,0.339605962,0.723521228,0.473721274,0.578171084,0.469388826,0.366905158,0.29734736,0.367076454,0.762824828,0.598606526,0.809141956,0.456864259,0.618136533,0.523654529,0.631197778,0.558791418,0.6389215,0.626706683,0.577005121,0.326707564,0.456601451,0.379226401,0.469517726,0.352873734,0.275215003,0.460270023,0.306853344,0.416986163,0.202092244,0.158071301,0.404284628,0.596269735,3.615737346,4.959217826,3.827560181,2.820042438
171,0.463349756,0.295630884,0.579921485,0.508512662,0.565783336,0.441226204,0.609871501,0.449554791,0.506652193,0.367937259,0.472250765,0.534384532,0.459790425,0.50677789,0.479435544,0.496821085,0.70438874,0.609654394,0.797495132,0.510555334,0.484092025,0.48592146,0.472006662,0.61851186,0.268261588,0.305006405,0.27168677,0.160691463,0.280026473,0.265973257,0.376690029,0.409764629,3.913850617,3.824049693,4.682625608,2.338100617
172,0.486727489,0.519033477,0.693557623,0.789754832,0.726842974,0.577631125,0.660277791,0.914154147,0.725894169,0.333805551,0.472250765,0.627251769,0.659768992,0.631552407,0.689526177,0.610928144,0.556205477,0.771160837,0.446246681,0.871690494,0.972995999,0.817654178,0.867463927,0.823460675,0.315354406,0.259612993,0.203152814,0.131168192,0.302557272,0.32987497,0.334002919,0.457947019,5.367979459,4.750977974,6.126878267,2.333670584
173,0.591108308,0.650396338,0.730998537,0.978968004,0.959972361,0.526803725,0.55505577,0.295559791,0.583072895,0.249111096,0.444671945,0.677352293,0.703867466,0.697298947,0.66881541,0.684169629,0.369101965,0.522228181,0.413396512,0.48097471,0.403175321,0.4707105,0.384813922,0.538758397,0.529186782,0.592409155,0.480680733,0.255131957,0.505383669,0.519735844,0.379596077,0.398091658,5.288862833,4.70835968,3.583159507,3.660215875
174,0.359973445,0.792131891,0.539034446,0.85415381,0.66050332,0.670691136,0.693727924,0.434943733,0.690238017,0.690976825,0.911600323,0.514409425,0.706364816,0.571508405,0.704629901,0.621455518,0.565048925,0.809246402,0.679722866,0.729120146,0.610014888,0.579485521,0.562122496,0.483117189,0.361084203,0.436966766,0.192049879,0.295264639,0.258845414,0.271206411,0.733147202,0.695428196,5.005159706,5.41118323,5.017878434,3.243992709
175,0.401831074,0.566530166,0.499022993,0.432788151,0.404650279,0.495559582,0.414564655,0.798999325,0.565646929,0.450829742,0.5,0.463636832,0.538434517,0.542311999,0.537794094,0.540067242,0.537316535,0.345386345,0.391022441,0.21478041,0.207672069,0.525491983,0.179795446,0.532742664,0.539802122,0.612237887,0.62354026,0.631277134,0.667609968,0.65396453,0.555022726,0.553919772,4.013946224,4.138721355,2.934207893,4.837374398
176,0.674804079,0.11212852,0.307759358,0.429251809,0.35787243,0.763900631,0.955853787,0.962856119,0.333376872,0.517439982,0.582570206,0.336974293,0.16329631,0.144064696,0.179742007,0.181252129,0.249271252,0.388644658,0.289593224,0.776261721,0.858076335,0.76754576,0.862283311,0.934977063,0.765207799,0.610870149,0.620463864,0.606008991,0.694956779,0.664694458,0.331620053,0.330197547,4.564426733,2.438716495,5.126653325,4.62401964
177,0.414011622,0.251470424,0.527133886,0.477259115,0.444854372,0.40211529,0.63885112,0.424694249,0.429447038,0.322298638,0.444671945,0.335330383,0.26474209,0.238422729,0.257754161,0.293653841,0.784828158,0.612205961,0.378306314,0.972834898,0.911545477,0.431671583,0.570307752,0.449038211,0.11969741,0.229576839,0.135298057,0.300742389,0.486275044,0.37034237,0.946407844,0.834231834,3.580390078,2.586320824,5.110738354,3.422571789
178,0.548415945,0.521395221,0.349874102,0.296817214,0.305799866,0.999663491,0.442191512,0.252819139,0.432305711,0.453154547,0.444671945,0.517031022,0.517971377,0.589401519,0.524059817,0.427524317,0.538511325,0.414006478,0.676775123,0.49745697,0.333516862,0.334065859,0.351531868,0.359622994,0.519704083,0.541236355,0.444490619,0.519303264,0.629361826,0.60226388,0.425564023,0.396735077,3.716976489,3.906120254,3.50548748,4.078659127
179,0.608177596,0.777405553,0.613498613,0.622159172,0.55981046,0.425112296,0.461671179,0.595674121,0.640800637,0.348784369,0.444671945,0.746199024,0.781132098,0.765944167,0.756228779,0.776302885,0.812229353,0.728119673,0.7117175,0.520309017,0.665672487,0.372002626,0.653534656,0.318353085,0.261785267,0.239051103,0.045722552,0.167019482,0.395543214,0.326744154,0.570639658,0.495526544,4.66350899,5.260063904,4.781938397,2.502031973
180,0.55794288,0.7192975,0.758019449,0.703646155,0.63933693,0.725337784,0.433536831,0.641521358,0.437945364,0.281713936,0.444671945,0.504807602,0.531763613,0.57235468,0.489217326,0.599854121,0.923552314,0.62813021,0.740100413,0.65643681,0.649398543,0.570258407,0.68717893,0.749443524,0.193272341,0.140913072,0.008044618,0.00575783,0.420010559,0.33233667,0.606509178,0.555962337,5.178638888,3.862328586,5.60449915,2.262806604
181,0.368722859,0.338251857,0.418842274,0.842130571,0.650896323,0.765348305,0.215098667,0.507852809,0.518014236,0.612098305,0.555328055,0.332897232,0.272390282,0.200945571,0.26107308,0.332006929,0.197367709,0.889422279,0.842660448,0.96003283,0.999823555,0.980165328,0.979986265,0.977925077,0.843767335,0.651169064,0.340355875,0.574991014,0.864017622,0.965563149,0.211111126,0.439035359,4.107143666,3.08475369,6.827383492,4.890010544
182,0.551169365,0.314773976,0.694313489,0.629340242,0.64618509,0.443465847,0.502885592,0.528654278,0.91007643,0.658165485,0.685200977,0.827650333,0.828869125,0.778318005,0.85973882,0.777579233,0.687927835,0.527873966,0.589426982,0.235304576,0.258457187,0.446057886,0.201347417,0.42081963,0.513750416,0.411512386,0.377617536,0.568531515,0.485503132,0.559198789,0.696646641,0.530808851,4.31078788,6.325598408,3.36721548,4.143569267
183,0.441307673,0.252199869,0.440282782,0.395704213,0.355584273,0.495272312,0.516355531,0.309766839,0.404916509,0.336539119,0.444671945,0.370984821,0.335118029,0.358023305,0.364657258,0.329921947,0.696990281,0.372179198,0.666784738,0.578724753,0.840345648,0.597007279,0.794687461,0.717917785,0.306165153,0.342663425,0.413628533,0.415196435,0.155583267,0.16579612,0.42341479,0.45171714,3.206473492,2.944832933,5.264637143,2.674164864
184,0.378954091,0.416194216,0.289715979,0.257020257,0.235562893,0.507426739,0.792296748,0.365014788,0.322216146,0.315515582,0.444671945,0.23105479,0.335294635,0.361421023,0.355257118,0.286282415,0.415336294,0.256180408,0.139777518,0.697572612,0.530051528,0.606851303,0.65355473,0.614986831,0.468099853,0.590460141,0.651672261,0.635322868,0.343386333,0.36445122,0.953781888,0.86358254,3.24218571,2.651713654,3.914311225,4.870757106
185,0.807295573,0.720511537,0.478068078,0.581545537,0.569699539,0.431056118,0.369693528,0.326612971,0.468152336,0.640085621,0.86862879,0.751923223,0.656894865,0.709397718,0.606440149,0.660640175,0.441670707,0.388282238,0.822110537,0.453539482,0.589992614,0.51201038,0.52569724,0.70227359,0.549035632,0.522894779,0.506196883,0.437354952,0.439364008,0.413203734,0.324646365,0.28057008,4.284482882,5.362162879,4.435576787,3.473266431
186,0.409016071,0.694229976,0.669502372,0.645882165,0.654892756,0.554521881,0.348891714,0.589336304,0.711736339,0.504749379,0.5,0.60538044,0.705598533,0.645705592,0.676550832,0.723151908,0.370406125,0.370236314,0.333305349,0.344482304,0.349973251,0.559934265,0.409782912,0.594822371,0.67849321,0.568223301,0.586523062,0.473101068,0.663537127,0.662914288,0.370318199,0.49941658,4.566273238,5.072873024,3.332942891,4.502526834
187,0.65063567,0.392215692,0.375119884,0.45056483,0.467121798,0.837023281,0.401281464,0.414663252,0.320432843,0.617230564,0.685200977,0.353890148,0.299154666,0.360801033,0.316959771,0.271070733,0.303481767,0.248063096,0.204135069,0.358455721,0.325888884,0.315422616,0.379393027,0.48244866,0.522048317,0.65103988,0.642416962,0.615987698,0.326553052,0.353227379,0.770803611,0.580905758,3.988625871,3.224740735,2.617288839,4.462982656
188,0.61934991,0.602749437,0.88461719,0.771689815,0.734676318,0.925468908,0.630849385,0.887527775,0.352252936,0.272428693,0.444671945,0.372775498,0.263267179,0.279162665,0.266000475,0.330506098,0.937761647,0.856132215,0.776202367,0.471544176,0.609392438,0.625477749,0.51788656,0.596309598,0.051809842,0.099667987,0.000135075,5.23E-05,0.273779382,0.191883362,0.56929171,0.454030319,6.056928739,2.581065489,5.390706749,1.640649998
189,0.898261703,0.575852754,0.455987852,0.416937737,0.415178381,0.412934082,0.523724569,0.494575437,0.41575725,0.365436754,0.472250765,0.793457663,0.732400575,0.80904018,0.696869659,0.595393966,0.429842782,0.524888713,0.651618385,0.858119246,0.363287971,0.47411188,0.369206325,0.527862971,0.441610835,0.548362349,0.468986851,0.474449681,0.376670664,0.36140024,0.295288784,0.253025017,4.193452514,4.880606812,4.198938273,3.21979442
190,0.327930961,0.17543934,0.532708252,0.381253122,0.750504245,0.408389697,0.42620395,0.36827322,0.500453321,0.572762313,0.660756369,0.351553195,0.430906816,0.402350503,0.47232633,0.518610704,0.284657103,0.591961314,0.637692397,0.486714971,0.450346023,0.97416621,0.475764078,0.928125258,0.761240809,0.726353269,0.574775791,0.469949207,0.548492529,0.618859307,0.467438471,0.634280386,3.370702787,3.909719551,4.829427352,4.80138977
191,0.644451418,0.442098174,0.367651857,0.370036983,0.420243163,0.485935859,0.692934518,0.312939367,0.409166928,0.669331553,0.708660825,0.491559121,0.360325532,0.403459444,0.365598029,0.355793884,0.452110122,0.525475399,0.671703535,0.293250327,0.506109104,0.648384879,0.320021006,0.56540583,0.50499159,0.669533965,0.410593817,0.588302326,0.42625743,0.500362541,0.406581549,0.396291367,3.73629134,3.763895317,3.982460202,3.902914585
192,0.393678074,0.373156768,0.568238798,0.501878245,0.562859365,0.431720205,0.438676133,0.338053238,0.781189102,0.431202094,0.472250765,0.553689984,0.632412691,0.586092979,0.666770209,0.604773243,0.575197536,0.559800921,0.567713115,0.309216049,0.391324387,0.373595536,0.387250339,0.423659715,0.341572662,0.437813668,0.424276097,0.381692537,0.378985481,0.384738819,0.397952575,0.50421935,3.608260826,4.728381067,3.587757597,3.25125119
193,0.569124416,0.737771118,0.546122228,0.465722002,0.438991029,0.436899444,0.590825135,0.356798725,0.402291122,0.33045287,0.444671945,0.491975997,0.501714045,0.522472987,0.486049443,0.488459793,0.498173804,0.504145176,0.462884276,0.744339416,0.771326385,0.551353357,0.412214744,0.518665681,0.318993904,0.476814154,0.58419248,0.518949351,0.44547848,0.426447812,0.514323869,0.481982615,4.142254096,3.668088202,4.463102837,3.767182664
194,0.419371024,0.348920606,0.3616858,0.324795309,0.340256567,0.541762527,0.892449487,0.87316738,0.579761003,0.62620793,0.752336199,0.42085018,0.452383315,0.44055021,0.458954453,0.494232101,0.415066181,0.327038163,0.313951972,0.618545308,0.759605351,0.615219101,0.804534908,0.831114457,0.560071925,0.558262091,0.630893786,0.605381373,0.388148792,0.438853964,0.693555513,0.664128984,4.1024087,4.225275391,4.685075442,4.539296427
195,0.619151556,0.503337469,0.564318533,0.635760427,0.680266613,0.551352651,0.540310641,0.566771517,0.630173143,0.403419169,0.444671945,0.748122446,0.774103083,0.758204873,0.741586427,0.760676289,0.716975523,0.609830414,0.640002707,0.4068717,0.531213186,0.506432559,0.54663295,0.617320429,0.361352494,0.341542071,0.155144112,0.212549992,0.586435734,0.575896775,0.351234494,0.369358306,4.661269408,5.260957376,4.575279468,2.953513976
196,0.402749233,0.15967211,0.303402426,0.234356123,0.290706095,0.996081193,0.617501683,0.322970408,0.380879794,0.582619249,0.752336199,0.255924766,0.259192646,0.246823308,0.274569595,0.23078544,0.357901665,0.314543856,0.356006811,0.351456314,0.37022647,0.405265595,0.370892052,0.382181862,0.539347684,0.673348732,0.598615577,0.577609602,0.616349423,0.645719844,0.418255817,0.536803369,3.327439272,2.983130998,2.908474625,4.606050047
197,0.892354638,0.492554173,0.734816658,0.769273344,0.716633375,0.703410925,0.589258666,0.672400931,0.424483588,0.316987635,0.444671945,0.806174945,0.786002357,0.832438565,0.720189073,0.755407556,0.856837317,0.82913431,0.811397628,0.817601686,0.696822594,0.627355166,0.690986143,0.686602902,0.148834488,0.135915159,0.007898043,0.004763018,0.403009184,0.323277292,0.223497887,0.215708265,5.570702709,5.086355664,6.016737746,1.462903335
198,0.435936049,0.646317498,0.55180497,0.549242202,0.606652879,0.519019484,0.632920467,0.420297214,0.77882528,0.662387936,0.947294434,0.629940213,0.716180348,0.645522208,0.716979899,0.651616282,0.329228046,0.601494625,0.431076617,0.773407473,0.836433945,0.816122465,0.708784871,0.792838941,0.588309262,0.626216185,0.432644001,0.284670332,0.689627663,0.654615149,0.392649278,0.4840689,4.362190765,5.7487466,5.289386982,4.152800768
199,0.622771036,0.604331585,0.566507033,0.523586888,0.506906134,0.708463108,0.616084418,0.836827827,0.657008928,0.371100221,0.444671945,0.769689498,0.787294567,0.775022051,0.739069139,0.65124911,0.639190121,0.556955537,0.578640296,0.683174726,0.598370852,0.607631858,0.621193776,0.66776117,0.344413514,0.389440774,0.419335973,0.364862348,0.40138545,0.372443322,0.374198227,0.321839595,4.985478028,5.195105458,4.952918336,2.987919202
200,0.720956487,0.499889419,0.425764767,0.403644919,0.437031935,0.565450423,0.534285173,0.68300617,0.405255722,0.526871037,0.660756369,0.574536709,0.391057845,0.466699601,0.403177313,0.376052407,0.364856117,0.286987426,0.368394219,0.436893804,0.275953838,0.451591179,0.355855902,0.399387314,0.594845178,0.591941453,0.561660522,0.518397697,0.501023767,0.449130829,0.591650333,0.440968674,4.270029293,3.804407004,2.9399198,4.249618452
201,0.572162784,0.649915611,0.612923575,0.589351199,0.54981647,0.453987254,0.761951359,0.770015583,0.673516924,0.443847078,0.444671945,0.650952695,0.50271578,0.537903046,0.524755373,0.532733498,0.56249136,0.393424671,0.441729566,0.247303617,0.225519379,0.463264512,0.181647552,0.449637661,0.568517644,0.519713735,0.587524066,0.618072761,0.496137242,0.542947561,0.652008167,0.524086329,4.960123834,4.311096339,2.965018319,4.509007505
202,0.719500205,0.483245754,0.390721053,0.462845686,0.434914379,0.704298021,0.789520983,0.466204276,0.486877728,0.670632939,0.752336199,0.70156823,0.618636956,0.677789288,0.583825118,0.54160499,0.50507567,0.42486175,0.514142707,0.576540479,0.566278155,0.645478876,0.508655152,0.751534113,0.616889715,0.49544703,0.500787825,0.453339934,0.31777999,0.321002575,0.268347923,0.260466676,4.451250357,5.033271447,4.492566903,3.234061668
203,0.476279756,0.247927722,0.487336605,0.401736115,0.471350569,0.51854492,0.49903712,0.783685037,0.595995854,0.513501338,0.582570206,0.547924078,0.441489765,0.443741252,0.462527947,0.512777322,0.636862382,0.722333736,0.683220172,0.329827397,0.402655641,0.662842041,0.249899788,0.678423828,0.486647537,0.432613682,0.336825059,0.595489887,0.527356986,0.519364932,0.361319516,0.426834425,3.885897845,4.100527763,4.366064985,3.686452025
204,0.523521685,0.725612665,0.664676997,0.598300819,0.567069921,0.424083561,0.530847851,0.779573646,0.650708061,0.277937851,0.444671945,0.670110556,0.703178752,0.677719283,0.675955908,0.702431709,0.520582342,0.428654342,0.298637299,0.439492933,0.303039546,0.508364933,0.274722843,0.388913725,0.463978855,0.517365766,0.599899163,0.582161207,0.366105088,0.385534279,0.701555256,0.590894598,4.813687145,4.802714066,3.162407962,4.207494212
205,0.40177532,0.489560829,0.483955894,0.346881747,0.47038208,0.769185892,0.512394373,0.590744459,0.558559221,0.538736396,0.555328055,0.407544789,0.450989525,0.443324376,0.471991709,0.505439792,0.475097455,0.40664251,0.445029485,0.442133348,0.521573873,0.716899145,0.377044328,0.644426651,0.485848753,0.612808304,0.621204347,0.605620679,0.569629204,0.618242406,0.571251773,0.616060376,4.064880593,3.931913862,4.028846796,4.700665843
206,0.329671387,0.453989669,0.82824836,0.639991834,0.718767546,0.5717253,0.5829175,0.532812717,0.616156802,0.379722637,0.5,0.399285364,0.510334267,0.465458836,0.519749591,0.607932066,0.752354275,0.465106737,0.490976867,0.411941237,0.262615382,0.316133086,0.296262833,0.406074058,0.280131632,0.259342176,0.165420666,0.064730705,0.317203484,0.303333807,0.573863486,0.622685768,4.658124313,3.998639563,3.401464475,2.586711723
207,0.33206427,0.368850209,0.322717827,0.341530724,0.30088256,0.351858685,0.481791368,0.387713529,0.466991186,0.483625711,0.5,0.221157514,0.3234997,0.272633182,0.368797121,0.340479702,0.60285448,0.322310269,0.22886619,0.364746716,0.532008656,0.581535493,0.777973822,0.792501947,0.496773517,0.436775285,0.601211998,0.580275561,0.751481349,0.764975482,0.711639936,0.798482972,2.887409171,2.977184115,4.202797572,5.1416161
208,0.628209869,0.797673875,0.736479363,0.878080105,0.798351923,0.654481081,0.461710133,0.587469807,0.655989233,0.268421221,0.444671945,0.717742995,0.724999019,0.673865614,0.664454261,0.745133556,0.703891272,0.67116928,0.551912546,0.554911799,0.32021591,0.512939757,0.205509647,0.437871375,0.351110585,0.384137216,0.317385483,0.566373569,0.430591585,0.444614378,0.324393701,0.350389626,5.542456156,4.895277845,3.958421586,3.168996143
209,0.514478314,0.537091467,0.541311877,0.678817225,0.623963462,0.790216621,0.51499018,0.434383528,0.541858003,0.684597792,0.841130895,0.562273698,0.500916764,0.503927716,0.367328879,0.477171639,0.292465256,0.334751523,0.229772505,0.257583645,0.279113167,0.417385275,0.199243058,0.358158706,0.623231224,0.81500011,0.648097363,0.633561255,0.687888286,0.788920449,0.581665181,0.491333454,4.635252675,4.479205386,2.368473136,5.269697321
210,0.498825409,0.644837701,0.65318579,0.526637689,0.520445222,0.616728994,0.490769508,0.72111456,0.443287097,0.332448981,0.444671945,0.434189684,0.354571987,0.349533229,0.316723683,0.451215156,0.532263073,0.495226057,0.35367234,0.310632495,0.262503457,0.362778576,0.302188545,0.425349201,0.384833988,0.402670035,0.613492315,0.572253079,0.442685829,0.429250648,0.812154363,0.681327353,4.672544873,3.126641761,3.044613743,4.33866761
211,0.422190611,0.466907538,0.603411948,0.812501075,0.915496171,0.683294947,0.333174656,0.758933351,0.663829123,0.36714241,0.472250765,0.523962429,0.636905602,0.55316353,0.624246796,0.655482198,0.482173902,0.544622062,0.423356902,0.708232886,0.611844253,0.659605183,0.533708481,0.697395417,0.396245162,0.471562031,0.466705846,0.371487609,0.317940639,0.311386566,0.360369784,0.538071426,4.995910297,4.496982854,4.660939085,3.233769063
212,0.698795222,0.147402291,0.290275744,0.401603477,0.352071571,0.999999831,0.366974327,0.570981684,0.356595049,0.703668806,0.911600323,0.47555762,0.209963879,0.20333159,0.241640718,0.19960367,0.229165662,0.329483846,0.447683397,0.749798593,0.613288647,0.674666071,0.673555128,0.768443519,0.812960249,0.734088136,0.614704868,0.60558351,0.341387868,0.514807505,0.560208817,0.413659717,3.828104149,3.301961655,4.486084863,4.597400669
213,0.607338772,0.200337607,0.440335263,0.415529406,0.428149093,0.47637826,0.589280946,0.466821008,0.485570816,0.539553669,0.582570206,0.553315548,0.34479996,0.368170296,0.355771131,0.392879978,0.658559017,0.521578521,0.524702179,0.571971761,0.609967952,0.78674658,0.407841121,0.655367005,0.489107742,0.342326159,0.311821055,0.089808397,0.60154532,0.566765437,0.678268812,0.505400515,3.624170356,3.622631604,4.736734136,3.585043437
214,0.3400784,0.325193164,0.555696454,0.549512759,0.515439241,0.984380044,0.553416291,0.763525015,0.805875353,0.523221753,0.582570206,0.39280497,0.369665087,0.305769467,0.429194422,0.394692643,0.621179468,0.540128678,0.627596578,0.330837371,0.40652276,0.316460871,0.42822771,0.33400466,0.261464179,0.342275039,0.422220748,0.490867338,0.437587267,0.399337875,0.957767662,0.820163411,4.587241368,3.803793902,3.604958097,4.131683517
215,0.581987867,0.760444187,0.386550243,0.553240865,0.548607608,0.99112078,0.407068842,0.559440129,0.451569908,0.682569293,0.991655538,0.611593295,0.592113443,0.645196407,0.579475479,0.479193068,0.212627178,0.391172028,0.68406518,0.481164309,0.465445457,0.377936545,0.524075017,0.426235516,0.695551374,0.703399187,0.559604089,0.521862227,0.70006664,0.591257298,0.458304331,0.426363784,4.788460521,5.033366432,3.56272123,4.656408931
216,0.799027654,0.658489733,0.659828635,0.569642549,0.573544812,0.430074305,0.293590318,0.370607746,0.53246307,0.326796709,0.444671945,0.798100164,0.715065851,0.76373407,0.694997814,0.680241843,0.552908916,0.419348493,0.747722421,0.672331994,0.424276915,0.555031444,0.436058798,0.593462162,0.477530988,0.448673943,0.532267424,0.493714186,0.422657285,0.481633286,0.408215591,0.328013462,4.354805752,4.956071466,4.401141143,3.592706166
217,0.548665571,0.506720772,0.381605233,0.467344884,0.366739725,0.428195267,0.260003464,0.45696938,0.502743364,0.603172778,0.731058579,0.539345444,0.534292735,0.568174084,0.522556126,0.450808071,0.35581138,0.430534472,0.392996458,0.564814708,0.389797397,0.943170061,0.32856723,0.995951939,0.863811086,0.682279666,0.610510082,0.602556271,0.668055268,0.683092142,0.4338727,0.435694796,3.416244295,4.45215118,4.401643644,4.97987201
